timestamp,cpu_percent,rss_mb
2026-03-18T08:04:56.837499,2.0,401.015625
2026-03-18T08:04:57.344112,0.0,401.015625
2026-03-18T08:04:57.850820,0.0,401.015625
2026-03-18T08:04:58.357493,0.0,401.015625
2026-03-18T08:04:58.857978,2.0,401.015625
2026-03-18T08:04:59.362447,0.0,401.015625
2026-03-18T08:04:59.869134,0.0,401.015625
2026-03-18T08:05:00.375896,2.0,401.015625
2026-03-18T08:05:00.882409,2.0,401.015625
2026-03-18T08:05:01.389134,0.0,401.015625
2026-03-18T08:05:01.895736,0.0,401.015625
2026-03-18T08:05:02.396726,2.0,401.015625
2026-03-18T08:05:02.902711,0.0,401.015625
2026-03-18T08:05:03.407618,0.0,401.015625
2026-03-18T08:05:03.914063,0.0,401.015625
2026-03-18T08:05:04.420691,0.0,401.015625
2026-03-18T08:05:04.927304,2.0,401.015625
2026-03-18T08:05:05.427949,0.0,401.015625
2026-03-18T08:05:05.928829,0.0,401.015625
2026-03-18T08:05:06.429827,2.0,401.015625
2026-03-18T08:05:06.932475,0.0,401.015625
2026-03-18T08:05:07.439009,0.0,401.015625
2026-03-18T08:05:07.946066,0.0,401.015625
2026-03-18T08:05:08.452291,2.0,401.015625
2026-03-18T08:05:08.958938,0.0,401.015625
2026-03-18T08:05:09.462315,2.0,401.015625
2026-03-18T08:05:09.963136,0.0,401.015625
2026-03-18T08:05:10.463997,0.0,401.015625
2026-03-18T08:05:10.965118,0.0,401.015625
2026-03-18T08:05:11.470557,2.0,401.015625
2026-03-18T08:05:11.977201,0.0,401.015625
2026-03-18T08:05:12.483908,0.0,401.015625
2026-03-18T08:05:12.990532,0.0,401.015625
2026-03-18T08:05:13.497191,2.0,401.015625
2026-03-18T08:05:13.997982,2.0,401.015625
2026-03-18T08:05:14.502161,0.0,401.015625
2026-03-18T08:05:15.008830,0.0,401.015625
2026-03-18T08:05:15.515604,2.0,401.015625
2026-03-18T08:05:16.022172,0.0,401.015625
2026-03-18T08:05:16.528806,0.0,401.015625
2026-03-18T08:05:17.035446,0.0,401.015625
2026-03-18T08:05:17.535998,0.0,401.015625
2026-03-18T08:05:18.036856,2.0,401.015625
2026-03-18T08:05:18.537746,0.0,401.015625
2026-03-18T08:05:19.038578,0.0,401.015625
2026-03-18T08:05:19.539471,0.0,401.015625
2026-03-18T08:05:20.041460,4.0,401.015625
2026-03-18T08:05:20.542540,0.0,401.015625
2026-03-18T08:05:21.047451,0.0,401.015625
2026-03-18T08:05:21.548003,0.0,401.015625
2026-03-18T08:05:22.054057,0.0,401.015625
2026-03-18T08:05:22.559120,2.0,401.015625
2026-03-18T08:05:23.065692,0.0,401.015625
2026-03-18T08:05:23.572420,0.0,401.015625
2026-03-18T08:05:24.079186,0.0,401.015625
2026-03-18T08:05:24.585721,2.0,401.015625
2026-03-18T08:05:25.092369,2.0,401.015625
2026-03-18T08:05:25.594289,0.0,401.015625
2026-03-18T08:05:26.094952,0.0,401.015625
2026-03-18T08:05:26.595825,2.0,401.015625
2026-03-18T08:05:27.097412,0.0,401.015625
2026-03-18T08:05:27.604022,0.0,401.015625
2026-03-18T08:05:28.110627,2.0,401.015625
2026-03-18T08:05:28.617290,0.0,401.015625
2026-03-18T08:05:29.123976,0.0,401.015625
2026-03-18T08:05:29.629157,2.0,401.015625
2026-03-18T08:05:30.129973,0.0,401.015625
2026-03-18T08:05:30.635690,0.0,401.015625
2026-03-18T08:05:31.142266,0.0,401.015625
2026-03-18T08:05:31.648916,2.0,401.015625
2026-03-18T08:05:32.155676,0.0,401.015625
2026-03-18T08:05:32.662236,0.0,401.015625
2026-03-18T08:05:33.168775,2.0,401.015625
2026-03-18T08:05:33.669975,0.0,401.015625
2026-03-18T08:05:34.173966,0.0,401.015625
2026-03-18T08:05:34.680525,2.0,401.015625
2026-03-18T08:05:35.187102,0.0,401.015625
2026-03-18T08:05:35.693853,0.0,401.015625
2026-03-18T08:05:36.200464,0.0,401.015625
2026-03-18T08:05:36.707095,2.0,401.015625
2026-03-18T08:05:37.213818,0.0,401.015625
2026-03-18T08:05:37.714668,0.0,401.015625
2026-03-18T08:05:38.215533,0.0,401.015625
2026-03-18T08:05:38.716412,2.0,401.015625
2026-03-18T08:05:39.218774,0.0,401.015625
2026-03-18T08:05:39.725407,0.0,401.015625
2026-03-18T08:05:40.232041,2.0,401.015625
2026-03-18T08:05:40.738726,0.0,401.015625
2026-03-18T08:05:41.245379,0.0,401.015625
2026-03-18T08:05:41.748707,0.0,401.015625
2026-03-18T08:05:42.249532,0.0,401.015625
2026-03-18T08:05:42.749938,0.0,401.015625
2026-03-18T08:05:43.250729,0.0,401.015625
2026-03-18T08:05:43.753689,0.0,401.015625
2026-03-18T08:05:44.254507,2.0,401.015625
2026-03-18T08:05:44.754924,0.0,401.015625
2026-03-18T08:05:45.255755,0.0,401.015625
2026-03-18T08:05:45.762726,2.0,401.015625
2026-03-18T08:05:46.263501,0.0,401.015625
2026-03-18T08:05:46.765714,0.0,401.015625
2026-03-18T08:05:47.266523,0.0,401.015625
2026-03-18T08:05:47.767325,2.0,401.015625
2026-03-18T08:05:48.274105,0.0,401.015625
2026-03-18T08:05:48.774892,0.0,401.015625
2026-03-18T08:05:49.275706,0.0,401.015625
2026-03-18T08:05:49.776590,0.0,401.015625
2026-03-18T08:05:50.279880,0.0,401.015625
2026-03-18T08:05:50.784883,0.0,401.015625
2026-03-18T08:05:51.285712,0.0,401.015625
2026-03-18T08:05:51.791490,2.0,401.015625
2026-03-18T08:05:52.298175,2.0,401.015625
2026-03-18T08:05:52.804875,0.0,401.015625
2026-03-18T08:05:53.305736,0.0,401.015625
2026-03-18T08:05:53.809816,0.0,401.015625
2026-03-18T08:05:54.310635,0.0,401.015625
2026-03-18T08:05:54.811441,0.0,401.015625
2026-03-18T08:05:55.311892,2.0,401.015625
2026-03-18T08:05:55.812694,0.0,401.015625
2026-03-18T08:05:56.318227,0.0,401.015625
2026-03-18T08:05:56.818887,0.0,401.015625
2026-03-18T08:05:57.319637,0.0,401.015625
2026-03-18T08:05:57.826539,0.0,401.015625
2026-03-18T08:05:58.327358,0.0,401.015625
2026-03-18T08:05:58.827947,0.0,401.015625
2026-03-18T08:05:59.341004,1.9,401.015625
2026-03-18T08:05:59.841812,2.0,401.015625
2026-03-18T08:06:00.346128,0.0,401.015625
2026-03-18T08:06:00.852716,0.0,401.015625
2026-03-18T08:06:01.353511,0.0,401.015625
2026-03-18T08:06:01.856013,0.0,401.015625
2026-03-18T08:06:02.356820,0.0,401.015625
2026-03-18T08:06:02.857659,0.0,401.015625
2026-03-18T08:06:03.358514,0.0,401.015625
2026-03-18T08:06:03.861007,2.0,401.015625
2026-03-18T08:06:04.361821,0.0,401.015625
2026-03-18T08:06:04.862616,0.0,401.015625
2026-03-18T08:06:05.363413,0.0,401.015625
2026-03-18T08:06:05.870194,0.0,401.015625
2026-03-18T08:06:06.370976,2.0,401.015625
2026-03-18T08:06:06.871748,0.0,401.015625
2026-03-18T08:06:07.372487,0.0,401.015625
2026-03-18T08:06:07.873258,0.0,401.015625
2026-03-18T08:06:08.373997,0.0,401.015625
2026-03-18T08:06:08.874762,0.0,401.015625
2026-03-18T08:06:09.375503,2.0,401.015625
2026-03-18T08:06:09.879563,0.0,401.015625
2026-03-18T08:06:10.380293,0.0,401.015625
2026-03-18T08:06:10.881042,0.0,401.015625
2026-03-18T08:06:11.381796,0.0,401.015625
2026-03-18T08:06:11.882535,0.0,401.015625
2026-03-18T08:06:12.383266,0.0,401.015625
2026-03-18T08:06:12.884005,0.0,401.015625
2026-03-18T08:06:13.384746,0.0,401.015625
2026-03-18T08:06:13.885498,2.0,401.015625
2026-03-18T08:06:14.386228,0.0,401.015625
2026-03-18T08:06:14.886965,0.0,401.015625
2026-03-18T08:06:15.387714,0.0,401.015625
2026-03-18T08:06:15.888444,0.0,401.015625
2026-03-18T08:06:16.389171,0.0,401.015625
2026-03-18T08:06:16.889907,0.0,401.015625
2026-03-18T08:06:17.390631,2.0,401.015625
2026-03-18T08:06:17.891377,0.0,401.015625
2026-03-18T08:06:18.392092,0.0,401.015625
2026-03-18T08:06:18.892895,0.0,401.015625
2026-03-18T08:06:19.393658,0.0,401.015625
2026-03-18T08:06:19.894432,0.0,401.015625
2026-03-18T08:06:20.395153,0.0,401.015625
2026-03-18T08:06:20.895947,0.0,401.015625
2026-03-18T08:06:21.396698,2.0,401.015625
2026-03-18T08:06:21.897462,0.0,401.015625
2026-03-18T08:06:22.398196,0.0,401.015625
2026-03-18T08:06:22.898919,0.0,401.015625
2026-03-18T08:06:23.399642,0.0,401.015625
2026-03-18T08:06:23.900416,0.0,401.015625
2026-03-18T08:06:24.401158,0.0,401.015625
2026-03-18T08:06:24.901921,2.0,401.015625
2026-03-18T08:06:25.402669,0.0,401.015625
2026-03-18T08:06:25.903437,0.0,401.015625
2026-03-18T08:06:26.404160,0.0,401.015625
2026-03-18T08:06:26.904897,0.0,401.015625
2026-03-18T08:06:27.405630,0.0,401.015625
2026-03-18T08:06:27.906376,0.0,401.015625
2026-03-18T08:06:28.407099,0.0,401.015625
2026-03-18T08:06:28.907858,0.0,401.015625
2026-03-18T08:06:29.408588,2.0,401.015625
2026-03-18T08:06:29.909329,0.0,401.015625
2026-03-18T08:06:30.409881,0.0,401.015625
2026-03-18T08:06:30.910624,0.0,401.015625
2026-03-18T08:06:31.411354,0.0,401.015625
2026-03-18T08:06:31.912100,0.0,401.015625
2026-03-18T08:06:32.412864,0.0,401.015625
2026-03-18T08:06:32.913604,0.0,401.015625
2026-03-18T08:06:33.414344,0.0,401.015625
2026-03-18T08:06:33.915095,2.0,401.015625
2026-03-18T08:06:34.415840,0.0,401.015625
2026-03-18T08:06:34.916589,0.0,401.015625
2026-03-18T08:06:35.417335,0.0,401.015625
2026-03-18T08:06:35.918081,0.0,401.015625
2026-03-18T08:06:36.418808,0.0,401.015625
2026-03-18T08:06:36.919534,0.0,401.015625
2026-03-18T08:06:37.420272,0.0,401.015625
2026-03-18T08:06:37.921021,2.0,401.015625
2026-03-18T08:06:38.421776,0.0,401.015625
2026-03-18T08:06:38.922533,0.0,401.015625
2026-03-18T08:06:39.423270,0.0,401.015625
2026-03-18T08:06:39.924013,0.0,401.015625
2026-03-18T08:06:40.424745,0.0,401.015625
2026-03-18T08:06:40.925498,0.0,401.015625
2026-03-18T08:06:41.426224,0.0,401.015625
2026-03-18T08:06:41.926966,0.0,401.015625
2026-03-18T08:06:42.427727,2.0,401.015625
2026-03-18T08:06:42.928513,0.0,401.015625
2026-03-18T08:06:43.429247,0.0,401.015625
2026-03-18T08:06:43.929999,0.0,401.015625
2026-03-18T08:06:44.430758,0.0,401.015625
2026-03-18T08:06:44.931507,2.0,401.015625
2026-03-18T08:06:45.432243,0.0,401.015625
2026-03-18T08:06:45.932988,0.0,401.015625
2026-03-18T08:06:46.433755,0.0,401.015625
2026-03-18T08:06:46.934497,0.0,401.015625
2026-03-18T08:06:47.435239,2.0,401.015625
2026-03-18T08:06:47.935987,0.0,401.015625
2026-03-18T08:06:48.436753,0.0,401.015625
2026-03-18T08:06:48.937506,0.0,401.015625
2026-03-18T08:06:49.438249,0.0,401.015625
2026-03-18T08:06:49.938997,0.0,401.015625
2026-03-18T08:06:50.439743,0.0,401.01953125
2026-03-18T08:06:50.940484,0.0,401.01953125
2026-03-18T08:06:51.441205,2.0,401.01953125
2026-03-18T08:06:51.941951,0.0,401.01953125
2026-03-18T08:06:52.442743,0.0,401.01953125
2026-03-18T08:06:52.943517,0.0,401.01953125
2026-03-18T08:06:53.444243,0.0,401.01953125
2026-03-18T08:06:53.945006,0.0,401.01953125
2026-03-18T08:06:54.445773,0.0,401.01953125
2026-03-18T08:06:54.946521,0.0,401.01953125
2026-03-18T08:06:55.447263,0.0,401.01953125
2026-03-18T08:06:55.948017,0.0,401.01953125
2026-03-18T08:06:56.448766,0.0,401.01953125
2026-03-18T08:06:56.949501,0.0,401.01953125
2026-03-18T08:06:57.450219,0.0,401.01953125
2026-03-18T08:06:57.950971,2.0,401.01953125
2026-03-18T08:06:58.451702,0.0,401.01953125
2026-03-18T08:06:58.952470,0.0,401.01953125
2026-03-18T08:06:59.453208,0.0,401.01953125
2026-03-18T08:06:59.953944,2.0,401.01953125
2026-03-18T08:07:00.454659,0.0,401.01953125
2026-03-18T08:07:00.955411,0.0,401.01953125
2026-03-18T08:07:01.456142,0.0,401.01953125
2026-03-18T08:07:01.956893,0.0,401.01953125
2026-03-18T08:07:02.457619,0.0,401.01953125
2026-03-18T08:07:02.958409,0.0,401.01953125
2026-03-18T08:07:03.459141,0.0,401.01953125
2026-03-18T08:07:03.959899,0.0,401.01953125
2026-03-18T08:07:04.460641,2.0,401.01953125
2026-03-18T08:07:04.961403,0.0,401.01953125
2026-03-18T08:07:05.462137,0.0,401.01953125
2026-03-18T08:07:05.962872,0.0,401.01953125
2026-03-18T08:07:06.463587,0.0,401.01953125
2026-03-18T08:07:06.964328,0.0,401.01953125
2026-03-18T08:07:07.465045,0.0,401.01953125
2026-03-18T08:07:07.965813,0.0,401.01953125
2026-03-18T08:07:08.466555,0.0,401.01953125
2026-03-18T08:07:08.967301,0.0,401.01953125
2026-03-18T08:07:09.468029,0.0,401.01953125
2026-03-18T08:07:09.968768,4.0,401.01953125
2026-03-18T08:07:10.469471,0.0,401.01953125
2026-03-18T08:07:10.970204,0.0,401.01953125
2026-03-18T08:07:11.470916,0.0,401.01953125
2026-03-18T08:07:11.971673,0.0,401.01953125
2026-03-18T08:07:12.472385,0.0,401.01953125
2026-03-18T08:07:12.973138,0.0,401.01953125
2026-03-18T08:07:13.473860,0.0,401.01953125
2026-03-18T08:07:13.974626,0.0,401.01953125
2026-03-18T08:07:14.475366,0.0,401.01953125
2026-03-18T08:07:14.976095,0.0,401.01953125
2026-03-18T08:07:15.476833,0.0,401.01953125
2026-03-18T08:07:15.977591,2.0,401.01953125
2026-03-18T08:07:16.478316,0.0,401.01953125
2026-03-18T08:07:16.979054,0.0,401.01953125
2026-03-18T08:07:17.479807,0.0,401.01953125
2026-03-18T08:07:17.980563,0.0,401.01953125
2026-03-18T08:07:18.481342,0.0,401.01953125
2026-03-18T08:07:18.982096,0.0,401.01953125
2026-03-18T08:07:19.482874,0.0,401.01953125
2026-03-18T08:07:19.983619,2.0,401.01953125
2026-03-18T08:07:20.484325,0.0,401.01953125
2026-03-18T08:07:20.985065,0.0,401.01953125
2026-03-18T08:07:21.485803,0.0,401.01953125
2026-03-18T08:07:21.986533,0.0,401.01953125
2026-03-18T08:07:22.487254,0.0,401.01953125
2026-03-18T08:07:22.988005,0.0,401.01953125
2026-03-18T08:07:23.488759,2.0,401.01953125
2026-03-18T08:07:23.989523,0.0,401.01953125
2026-03-18T08:07:24.489909,0.0,401.01953125
2026-03-18T08:07:24.990706,0.0,401.01953125
2026-03-18T08:07:25.491445,0.0,401.01953125
2026-03-18T08:07:25.992184,0.0,401.01953125
2026-03-18T08:07:26.492904,2.0,401.01953125
2026-03-18T08:07:26.993637,0.0,401.01953125
2026-03-18T08:07:27.494369,0.0,401.01953125
2026-03-18T08:07:27.995123,0.0,401.01953125
2026-03-18T08:07:28.495843,0.0,401.01953125
2026-03-18T08:07:28.996589,0.0,401.01953125
2026-03-18T08:07:29.497315,0.0,401.01953125
2026-03-18T08:07:29.998068,0.0,401.01953125
2026-03-18T08:07:30.498808,0.0,401.01953125
2026-03-18T08:07:30.999579,0.0,401.01953125
2026-03-18T08:07:31.500301,0.0,401.01953125
2026-03-18T08:07:32.001026,0.0,401.01953125
2026-03-18T08:07:32.501756,0.0,401.01953125
2026-03-18T08:07:33.002516,2.0,401.01953125
2026-03-18T08:07:33.503257,0.0,401.01953125
2026-03-18T08:07:34.004002,0.0,401.01953125
2026-03-18T08:07:34.504761,2.0,401.01953125
2026-03-18T08:07:35.005520,0.0,401.01953125
2026-03-18T08:07:35.506259,0.0,401.01953125
2026-03-18T08:07:36.007009,0.0,401.01953125
2026-03-18T08:07:36.507768,0.0,401.01953125
2026-03-18T08:07:37.008498,0.0,401.01953125
2026-03-18T08:07:37.509223,0.0,401.01953125
2026-03-18T08:07:38.009972,0.0,401.01953125
2026-03-18T08:07:38.510739,0.0,401.01953125
2026-03-18T08:07:39.011487,0.0,401.01953125
2026-03-18T08:07:39.512213,0.0,401.01953125
2026-03-18T08:07:40.012958,2.0,401.01953125
2026-03-18T08:07:40.513684,0.0,401.01953125
2026-03-18T08:07:41.014422,0.0,401.01953125
2026-03-18T08:07:41.515145,0.0,401.01953125
2026-03-18T08:07:42.015882,0.0,401.01953125
2026-03-18T08:07:42.516596,0.0,401.01953125
2026-03-18T08:07:43.017423,0.0,401.01953125
2026-03-18T08:07:43.518139,2.0,401.01953125
2026-03-18T08:07:44.018876,0.0,401.01953125
2026-03-18T08:07:44.519597,0.0,401.01953125
2026-03-18T08:07:45.020348,2.0,401.01953125
2026-03-18T08:07:45.521086,0.0,401.01953125
2026-03-18T08:07:46.021852,0.0,401.01953125
2026-03-18T08:07:46.522573,0.0,401.01953125
2026-03-18T08:07:47.023325,0.0,401.01953125
2026-03-18T08:07:47.524043,0.0,401.01953125
2026-03-18T08:07:48.024824,0.0,401.01953125
2026-03-18T08:07:48.525576,0.0,401.01953125
2026-03-18T08:07:49.026320,0.0,401.01953125
2026-03-18T08:07:49.527043,0.0,401.01953125
2026-03-18T08:07:50.027819,0.0,401.01953125
2026-03-18T08:07:50.528586,0.0,401.01953125
2026-03-18T08:07:51.029344,2.0,401.01953125
2026-03-18T08:07:51.530067,0.0,401.01953125
2026-03-18T08:07:52.030840,0.0,401.01953125
2026-03-18T08:07:52.531576,0.0,401.01953125
2026-03-18T08:07:53.032302,0.0,401.01953125
2026-03-18T08:07:53.533038,0.0,401.01953125
2026-03-18T08:07:54.033786,0.0,401.01953125
2026-03-18T08:07:54.534512,0.0,401.01953125
2026-03-18T08:07:55.035237,2.0,401.01953125
2026-03-18T08:07:55.535973,0.0,401.01953125
2026-03-18T08:07:56.036706,0.0,401.01953125
2026-03-18T08:07:56.537430,0.0,401.01953125
2026-03-18T08:07:57.038149,0.0,401.01953125
2026-03-18T08:07:57.538845,0.0,401.01953125
2026-03-18T08:07:58.039561,0.0,401.01953125
2026-03-18T08:07:58.540306,0.0,401.01953125
2026-03-18T08:07:59.041023,0.0,401.01953125
2026-03-18T08:07:59.541751,2.0,401.01953125
2026-03-18T08:08:00.042462,0.0,401.01953125
2026-03-18T08:08:00.543172,0.0,401.01953125
2026-03-18T08:08:01.043887,0.0,401.01953125
2026-03-18T08:08:01.544589,0.0,401.01953125
2026-03-18T08:08:02.045299,0.0,401.01953125
2026-03-18T08:08:02.546011,0.0,401.01953125
2026-03-18T08:08:03.046747,0.0,401.01953125
2026-03-18T08:08:03.547490,0.0,401.01953125
2026-03-18T08:08:04.048210,2.0,401.01953125
2026-03-18T08:08:04.548907,2.0,401.01953125
2026-03-18T08:08:05.049621,0.0,401.01953125
2026-03-18T08:08:05.550354,0.0,401.01953125
2026-03-18T08:08:06.051069,0.0,401.01953125
2026-03-18T08:08:06.551802,0.0,401.01953125
2026-03-18T08:08:07.052518,0.0,401.01953125
2026-03-18T08:08:07.553230,0.0,401.01953125
2026-03-18T08:08:08.053945,0.0,401.01953125
2026-03-18T08:08:08.554706,0.0,401.01953125
2026-03-18T08:08:09.055464,0.0,401.01953125
2026-03-18T08:08:09.555828,0.0,401.01953125
2026-03-18T08:08:10.056546,0.0,401.01953125
2026-03-18T08:08:10.557207,0.0,401.01953125
2026-03-18T08:08:11.057932,2.0,401.01953125
2026-03-18T08:08:11.558650,0.0,401.01953125
2026-03-18T08:08:12.059385,0.0,401.01953125
2026-03-18T08:08:12.560097,0.0,401.01953125
2026-03-18T08:08:13.060836,0.0,401.01953125
2026-03-18T08:08:13.561572,0.0,401.01953125
2026-03-18T08:08:14.062298,0.0,401.01953125
2026-03-18T08:08:14.562842,0.0,401.01953125
2026-03-18T08:08:15.063600,0.0,401.01953125
2026-03-18T08:08:15.564348,2.0,401.01953125
2026-03-18T08:08:16.065069,0.0,401.01953125
2026-03-18T08:08:16.565820,0.0,401.01953125
2026-03-18T08:08:17.066537,2.0,401.01953125
2026-03-18T08:08:17.567253,0.0,401.01953125
2026-03-18T08:08:18.067968,0.0,401.01953125
2026-03-18T08:08:18.568739,0.0,401.01953125
2026-03-18T08:08:19.069129,0.0,401.01953125
2026-03-18T08:08:19.569857,0.0,401.01953125
2026-03-18T08:08:20.070616,0.0,401.01953125
2026-03-18T08:08:20.571357,0.0,401.01953125
2026-03-18T08:08:21.072076,0.0,401.01953125
2026-03-18T08:08:21.572815,0.0,401.01953125
2026-03-18T08:08:22.073531,0.0,401.01953125
2026-03-18T08:08:22.574235,0.0,401.01953125
2026-03-18T08:08:23.074952,2.0,401.01953125
2026-03-18T08:08:23.575701,0.0,401.01953125
2026-03-18T08:08:24.076437,0.0,401.01953125
2026-03-18T08:08:24.577144,0.0,401.01953125
2026-03-18T08:08:25.077861,0.0,401.01953125
2026-03-18T08:08:25.578608,0.0,401.01953125
2026-03-18T08:08:26.079335,2.0,401.01953125
2026-03-18T08:08:26.580045,0.0,401.01953125
2026-03-18T08:08:27.080790,0.0,401.01953125
2026-03-18T08:08:27.581498,0.0,401.01953125
2026-03-18T08:08:28.082216,0.0,401.01953125
2026-03-18T08:08:28.582961,0.0,401.01953125
2026-03-18T08:08:29.083702,0.0,401.01953125
2026-03-18T08:08:29.584420,2.0,401.01953125
2026-03-18T08:08:30.085138,0.0,401.01953125
2026-03-18T08:08:30.585867,0.0,401.01953125
2026-03-18T08:08:31.086601,0.0,401.01953125
2026-03-18T08:08:31.587354,0.0,401.01953125
2026-03-18T08:08:32.088081,0.0,401.01953125
2026-03-18T08:08:32.588808,0.0,401.01953125
2026-03-18T08:08:33.089519,0.0,401.01953125
2026-03-18T08:08:33.590260,0.0,401.01953125
